CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,SnapshotDate,Cluster,DistanceToCentroid,Segment
13418,67,3,105.72,35.24,147,2011-12-10 18:30:00,3,0.7866223335305389,At Risk - High Value
13419,9,1,5.96,5.96,9,2011-12-10 18:30:00,2,0.6837302290719056,New / Promising
13420,5,2,21.42,10.71,35,2011-12-10 18:30:00,2,0.9143671796810223,New / Promising
13421,86,8,519.54,64.9425,286,2011-12-10 18:30:00,3,0.7204184655144837,At Risk - High Value
13422,92,3,33.6,11.200000000000001,101,2011-12-10 18:30:00,1,0.7837576598330286,Hibernating / Lost
13423,138,3,75.68,25.22666666666667,221,2011-12-10 18:30:00,1,0.7115085077428626,Hibernating / Lost
13424,127,3,47.16,15.719999999999999,174,2011-12-10 18:30:00,1,0.6211495293963784,Hibernating / Lost
13425,29,8,744.74,93.0925,210,2011-12-10 18:30:00,0,0.4661471979862661,Loyal Customers
13426,67,5,256.91,51.382000000000005,223,2011-12-10 18:30:00,3,0.4007282364209108,At Risk - High Value
13427,3,2,23.6,11.8,35,2011-12-10 18:30:00,2,1.2223068967464747,New / Promising
13428,4,2,5.73,2.865,27,2011-12-10 18:30:00,2,1.073380827685014,New / Promising
13429,9,2,22.09,11.045,37,2011-12-10 18:30:00,2,0.5698047647862493,New / Promising
13430,21,2,34.879999999999995,17.439999999999998,35,2011-12-10 18:30:00,2,0.5471682646818655,New / Promising
13431,274,3,51.050000000000004,17.01666666666667,316,2011-12-10 18:30:00,1,0.46263838538031976,Hibernating / Lost
13432,258,1,1.76,1.76,258,2011-12-10 18:30:00,1,1.3462344062506812,Hibernating / Lost
13433,325,2,34.370000000000005,17.185000000000002,367,2011-12-10 18:30:00,1,0.2842175547199719,Hibernating / Lost
13434,90,7,164.14,23.448571428571427,210,2011-12-10 18:30:00,3,0.365731606621467,At Risk - High Value
13435,216,6,206.7,34.449999999999996,286,2011-12-10 18:30:00,3,0.5441558209896523,At Risk - High Value
13436,12,5,209.1,41.82,156,2011-12-10 18:30:00,5,0.3689937860905004,Loyal Customers (less frequent)
13437,188,1,19.48,19.48,188,2011-12-10 18:30:00,1,0.6629024082055665,Hibernating / Lost
13438,81,3,103.33000000000001,34.443333333333335,123,2011-12-10 18:30:00,3,0.7353729548625701,At Risk - High Value
13439,39,9,640.87,71.20777777777778,220,2011-12-10 18:30:00,0,0.3635120460924325,Loyal Customers
13440,181,5,41.15,8.23,214,2011-12-10 18:30:00,3,0.8674742110468309,At Risk - High Value
13441,7,4,159.84,39.96,67,2011-12-10 18:30:00,5,0.6169725965392737,Loyal Customers (less frequent)
13442,120,5,239.5,47.9,272,2011-12-10 18:30:00,3,0.14894960115491043,At Risk - High Value
13443,195,2,43.36,21.68,208,2011-12-10 18:30:00,1,0.2561450789720535,Hibernating / Lost
13444,31,3,17.83,5.9433333333333325,68,2011-12-10 18:30:00,2,0.739675547056465,New / Promising
13445,32,12,1215.97,101.33083333333333,472,2011-12-10 18:30:00,0,0.14892628473510902,Loyal Customers
13446,18,32,7769.4,242.79375,681,2011-12-10 18:30:00,4,0.8016541997278578,Champions
13447,90,9,347.7,38.63333333333333,342,2011-12-10 18:30:00,3,0.7134300717500978,At Risk - High Value
13448,398,3,47.36,15.786666666666667,419,2011-12-10 18:30:00,1,0.5911286783904511,Hibernating / Lost
13449,1,1,5.4,5.4,1,2011-12-10 18:30:00,2,1.7825722675537126,New / Promising
13450,14,12,1561.67,130.13916666666668,254,2011-12-10 18:30:00,0,0.7205838807869519,Loyal Customers
13451,414,2,6.31,3.155,455,2011-12-10 18:30:00,1,0.8323322775917544,Hibernating / Lost
13452,23,12,1197.94,99.82833333333333,453,2011-12-10 18:30:00,0,0.343437824058513,Loyal Customers
13453,47,10,593.32,59.33200000000001,252,2011-12-10 18:30:00,0,0.3729914897146885,Loyal Customers
13454,30,2,21.19,10.595,60,2011-12-10 18:30:00,2,0.5106954999701172,New / Promising
13455,19,15,1624.3799999999999,108.29199999999999,272,2011-12-10 18:30:00,0,0.640753835910619,Loyal Customers
13456,19,8,950.93,118.86625,204,2011-12-10 18:30:00,0,0.6187933147615985,Loyal Customers
13457,83,4,229.43,57.3575,163,2011-12-10 18:30:00,3,0.3896183502426082,At Risk - High Value
13458,154,8,234.54,29.3175,266,2011-12-10 18:30:00,3,0.5641511513776174,At Risk - High Value
13459,10,2,15.190000000000001,7.595000000000001,23,2011-12-10 18:30:00,2,0.442777041655225,New / Promising
13460,3,2,27.619999999999997,13.809999999999999,27,2011-12-10 18:30:00,2,1.2436309986071068,New / Promising
13461,27,17,1843.6000000000001,108.44705882352942,555,2011-12-10 18:30:00,0,0.6496932195314866,Loyal Customers
13462,36,13,1448.1,111.39230769230768,388,2011-12-10 18:30:00,0,0.26312730807294665,Loyal Customers
13463,322,1,4.99,4.99,322,2011-12-10 18:30:00,1,1.043006260540006,Hibernating / Lost
13464,119,9,534.47,59.385555555555555,304,2011-12-10 18:30:00,3,0.8177470945266705,At Risk - High Value
13465,34,1,21.0,21.0,34,2011-12-10 18:30:00,2,0.6699917665077305,New / Promising
13466,72,4,17.450000000000003,4.362500000000001,158,2011-12-10 18:30:00,1,1.12082148283102,Hibernating / Lost
13467,31,15,1671.12,111.40799999999999,421,2011-12-10 18:30:00,0,0.4638283060672478,Loyal Customers
13468,35,1,17.02,17.02,35,2011-12-10 18:30:00,2,0.656410460363816,New / Promising
13469,51,8,455.41,56.92625,268,2011-12-10 18:30:00,0,0.6412503542496775,Loyal Customers
13470,203,9,248.03,27.558888888888887,341,2011-12-10 18:30:00,3,0.8021561219489026,At Risk - High Value
13471,60,2,37.62,18.81,78,2011-12-10 18:30:00,1,1.0391708838660343,Hibernating / Lost
13472,92,3,104.47,34.82333333333333,126,2011-12-10 18:30:00,3,0.7095230477366952,At Risk - High Value
13475,22,1,10.05,10.05,22,2011-12-10 18:30:00,2,0.4245376176762072,New / Promising
13476,15,1,2.43,2.43,15,2011-12-10 18:30:00,2,0.7928485039229416,New / Promising
13477,82,4,134.88,33.72,183,2011-12-10 18:30:00,3,0.4250192904215137,At Risk - High Value
13478,47,11,969.6800000000001,88.15272727272728,303,2011-12-10 18:30:00,0,0.21429843718594252,Loyal Customers
13479,274,3,27.93,9.31,342,2011-12-10 18:30:00,1,0.35850431493715557,Hibernating / Lost
13480,27,2,9.62,4.81,68,2011-12-10 18:30:00,2,0.3924974451409698,New / Promising
13481,5,8,330.61,41.32625,105,2011-12-10 18:30:00,5,0.49140432572763876,Loyal Customers (less frequent)
13482,129,5,204.31,40.862,228,2011-12-10 18:30:00,3,0.15019649807001845,At Risk - High Value
13483,111,5,94.65,18.93,240,2011-12-10 18:30:00,3,0.36483726734419186,At Risk - High Value
13484,3,27,7685.86,284.6614814814815,700,2011-12-10 18:30:00,4,0.803636061134706,Champions
13485,259,1,21.13,21.13,259,2011-12-10 18:30:00,1,0.6396489174868812,Hibernating / Lost
13486,89,6,332.37,55.395,290,2011-12-10 18:30:00,3,0.3441185467066025,At Risk - High Value
13487,73,1,3.98,3.98,73,2011-12-10 18:30:00,2,1.2421219705233977,New / Promising
13489,30,2,22.189999999999998,11.094999999999999,74,2011-12-10 18:30:00,2,0.5221000817576372,New / Promising
13490,112,6,154.01,25.668333333333333,204,2011-12-10 18:30:00,3,0.18389162403109055,At Risk - High Value
13491,71,7,483.62,69.08857142857143,265,2011-12-10 18:30:00,3,0.6522398312722315,At Risk - High Value
13492,29,4,30.24,7.56,75,2011-12-10 18:30:00,2,1.0528474727028079,New / Promising
13493,218,1,11.69,11.69,218,2011-12-10 18:30:00,1,0.749491124811909,Hibernating / Lost
13494,95,2,49.98,24.99,111,2011-12-10 18:30:00,1,0.7379738821825684,Hibernating / Lost
13495,66,1,4.89,4.89,66,2011-12-10 18:30:00,2,1.1431407292984033,New / Promising
13496,4,16,1306.96,81.685,425,2011-12-10 18:30:00,4,0.8912789057291094,Champions
13497,23,4,7.859999999999999,1.9649999999999999,66,2011-12-10 18:30:00,2,0.9333647923767279,New / Promising
13498,41,16,2258.71,141.169375,531,2011-12-10 18:30:00,0,0.6212990993013611,Loyal Customers
13499,28,12,1264.39,105.36583333333334,468,2011-12-10 18:30:00,0,0.22571013588685182,Loyal Customers
13500,167,2,32.69,16.345,172,2011-12-10 18:30:00,1,0.2666564265109934,Hibernating / Lost
13501,8,17,1749.4,102.90588235294118,388,2011-12-10 18:30:00,4,0.5649982857195699,Champions
13502,19,14,4663.2300000000005,333.08785714285716,305,2011-12-10 18:30:00,4,0.7627657352459976,Champions
13503,23,30,8779.21,292.64033333333333,716,2011-12-10 18:30:00,4,0.8983673544153579,Champions
13504,33,2,61.6,30.8,44,2011-12-10 18:30:00,2,0.929410250121855,New / Promising
13505,44,3,14.81,4.9366666666666665,123,2011-12-10 18:30:00,2,0.9043990605451375,New / Promising
13506,21,15,5105.5,340.3666666666667,321,2011-12-10 18:30:00,4,0.764957994554555,Champions
13507,406,3,32.83,10.943333333333333,448,2011-12-10 18:30:00,1,0.550210457033788,Hibernating / Lost
13508,19,2,14.73,7.365,34,2011-12-10 18:30:00,2,0.21057331448060765,New / Promising
13509,47,15,1239.32,82.62133333333333,479,2011-12-10 18:30:00,0,0.44503653397385573,Loyal Customers
13510,33,15,2372.0699999999997,158.13799999999998,463,2011-12-10 18:30:00,0,0.5720005403636235,Loyal Customers
13511,36,2,53.629999999999995,26.814999999999998,53,2011-12-10 18:30:00,2,0.9095983515177241,New / Promising
13512,39,2,15.5,7.75,47,2011-12-10 18:30:00,2,0.6356395755992919,New / Promising
13513,7,6,126.7,21.116666666666667,192,2011-12-10 18:30:00,5,0.4339355320581368,Loyal Customers (less frequent)
13514,296,1,7.15,7.15,296,2011-12-10 18:30:00,1,0.9132962551318198,Hibernating / Lost
13515,58,9,1455.7,161.74444444444444,366,2011-12-10 18:30:00,0,0.49002171017743046,Loyal Customers
13516,42,4,415.96000000000004,103.99000000000001,100,2011-12-10 18:30:00,3,0.8773625862949677,At Risk - High Value
13517,102,2,27.259999999999998,13.629999999999999,136,2011-12-10 18:30:00,1,0.628363746535777,Hibernating / Lost
13518,23,5,187.73000000000002,37.54600000000001,143,2011-12-10 18:30:00,5,0.7532706836396944,Loyal Customers (less frequent)
13519,1,3,38.93,12.976666666666667,26,2011-12-10 18:30:00,5,1.7836357624111123,Loyal Customers (less frequent)
13520,140,5,183.2,36.64,260,2011-12-10 18:30:00,3,0.2064175317012823,At Risk - High Value
13521,173,3,22.87,7.623333333333334,222,2011-12-10 18:30:00,1,0.4142061751258442,Hibernating / Lost
13522,143,6,235.05,39.175000000000004,363,2011-12-10 18:30:00,3,0.2716906046193556,At Risk - High Value
13523,57,3,110.67,36.89,126,2011-12-10 18:30:00,3,0.8427442011435315,At Risk - High Value
13524,1,9,509.25,56.583333333333336,247,2011-12-10 18:30:00,5,1.3430998598429933,Loyal Customers (less frequent)
13525,15,10,725.76,72.576,279,2011-12-10 18:30:00,0,0.6694405475319477,Loyal Customers
13526,52,2,31.88,15.94,59,2011-12-10 18:30:00,2,0.9506630154436524,New / Promising
13527,1,10,1762.07,176.207,316,2011-12-10 18:30:00,4,1.6203454144104348,Champions
13528,25,11,1362.4099999999999,123.85545454545453,415,2011-12-10 18:30:00,0,0.29721688637579446,Loyal Customers
13529,50,7,754.86,107.83714285714287,289,2011-12-10 18:30:00,0,0.6473896734285681,Loyal Customers
13530,33,12,1356.62,113.05166666666666,473,2011-12-10 18:30:00,0,0.17869239235071321,Loyal Customers
13531,40,2,5.16,2.58,48,2011-12-10 18:30:00,2,0.7567683399102048,New / Promising
13532,106,7,481.01,68.71571428571428,370,2011-12-10 18:30:00,3,0.5643545186496449,At Risk - High Value
13533,26,3,11.83,3.9433333333333334,40,2011-12-10 18:30:00,2,0.6511584485044452,New / Promising
13534,50,13,1708.95,131.4576923076923,346,2011-12-10 18:30:00,0,0.4151285688302376,Loyal Customers
13535,403,2,15.11,7.555,428,2011-12-10 18:30:00,1,0.5241127626617261,Hibernating / Lost
13536,156,6,98.57000000000001,16.428333333333335,264,2011-12-10 18:30:00,3,0.4583943702631829,At Risk - High Value
13537,4,8,346.84000000000003,43.355000000000004,148,2011-12-10 18:30:00,5,0.6128776835277051,Loyal Customers (less frequent)
13538,16,1,7.34,7.34,16,2011-12-10 18:30:00,2,0.4490608924200433,New / Promising
13539,22,3,1.9600000000000004,0.6533333333333334,48,2011-12-10 18:30:00,2,0.9755971214114814,New / Promising
13540,28,1,8.08,8.08,28,2011-12-10 18:30:00,2,0.5512004349240976,New / Promising
13541,7,12,922.81,76.90083333333332,231,2011-12-10 18:30:00,5,1.0096524890248382,Loyal Customers (less frequent)
13542,76,4,162.72,40.68,199,2011-12-10 18:30:00,3,0.42846354936813985,At Risk - High Value
13543,151,2,7.33,3.665,190,2011-12-10 18:30:00,1,0.7158756665867894,Hibernating / Lost
13544,96,8,485.08,60.635,236,2011-12-10 18:30:00,3,0.6803008409257951,At Risk - High Value
13545,300,2,62.84,31.42,310,2011-12-10 18:30:00,1,0.4470230635169433,Hibernating / Lost
