area,location,rooms,bathrooms,garage,age,quality,renovated,price
1344.0,Waterfront,4,1.6,2.0,43.0,9,1,695000
1774.0,Rural,6,1.8,3.0,27.0,8,0,305300
830.0,Downtown,2,1.0,3.0,79.0,8,0,263200
881.0,Suburb,3,1.0,,30.0,8,1,270000
698.0,Suburb,2,1.0,3.0,57.0,5,1,240100
1354.0,Rural,5,1.5,,25.0,5,0,223500
936.0,Suburb,3,1.0,,68.0,2,1,176000
1184.0,Suburb,3,1.4,3.0,16.0,5,0,272800
1655.0,Rural,5,1.6,2.0,40.0,9,0,293000
1091.0,Waterfront,2,1.0,2.0,18.0,5,1,577500
1442.0,Suburb,3,1.8,2.0,36.0,6,1,356100
1217.0,Rural,4,1.8,1.0,20.0,5,1,239200
1661.0,Rural,5,1.5,2.0,30.0,7,1,295500
1559.0,Suburb,5,1.8,2.0,22.0,8,0,392000
1073.0,Rural,4,1.0,2.0,46.0,4,0,188500
,Downtown,5,1.0,1.0,41.0,4,1,382000
1871.0,Downtown,6,1.9,2.0,18.0,9,0,491400
1519.0,Waterfront,6,2.1,2.0,18.0,7,0,742400
857.0,Suburb,3,1.0,1.0,15.0,5,0,272400
1652.0,Suburb,5,1.5,3.0,13.0,9,0,407500
947.0,Waterfront,3,1.1,4.0,48.0,4,0,526800
2105.0,Suburb,6,2.4,4.0,14.0,8,0,469100
1859.0,Downtown,6,1.8,3.0,38.0,6,1,466400
1470.0,Downtown,3,2.3,2.0,21.0,7,0,417000
1409.0,Suburb,4,1.5,2.0,56.0,3,0,278200
1253.0,Downtown,4,1.4,2.0,91.0,6,0,283100
1664.0,Downtown,5,1.7,2.0,1.0,7,1,507100
1190.0,Rural,3,1.5,3.0,16.0,6,0,257700
1444.0,Suburb,6,2.0,0.0,20.0,8,0,341000
1771.0,Suburb,6,2.6,2.0,26.0,8,1,418600
1119.0,Downtown,3,1.0,3.0,25.0,5,0,305400
1100.0,Suburb,3,1.6,1.0,10.0,7,0,330200
914.0,Suburb,2,1.2,2.0,92.0,4,1,197900
953.0,Suburb,3,1.4,2.0,25.0,6,0,279800
746.0,Suburb,2,1.0,3.0,41.0,7,0,234900
1692.0,Suburb,4,,1.0,42.0,5,0,338400
2390.0,Downtown,8,3.0,1.0,8.0,8,1,605000
2114.0,Downtown,7,2.7,1.0,23.0,6,1,529900
796.0,Suburb,3,1.4,1.0,48.0,5,1,247900
1689.0,Downtown,5,1.9,1.0,71.0,7,1,373100
2111.0,Downtown,6,2.3,1.0,23.0,5,1,485000
1157.0,Downtown,5,1.0,3.0,10.0,5,0,369700
1384.0,Rural,4,1.0,2.0,19.0,8,0,267500
704.0,Suburb,3,1.0,2.0,22.0,6,1,226600
1459.0,Suburb,4,1.2,1.0,22.0,4,1,301800
953.0,Suburb,3,1.3,3.0,15.0,7,0,330300
1428.0,Suburb,3,1.1,4.0,9.0,6,0,336400
813.0,Suburb,2,1.0,1.0,12.0,4,0,241000
1594.0,Suburb,4,1.6,3.0,19.0,3,0,337500
1859.0,Suburb,5,2.5,2.0,48.0,8,1,410000
1043.0,Suburb,4,1.0,2.0,60.0,5,1,252100
931.0,Downtown,2,1.2,2.0,32.0,4,1,308500
672.0,Rural,3,1.0,2.0,12.0,7,0,202800
1230.0,Rural,5,1.7,3.0,20.0,7,1,263500
1112.0,Downtown,3,1.5,2.0,4.0,5,0,354800
815.0,Rural,3,1.0,2.0,72.0,7,0,155500
1548.0,Downtown,5,1.1,2.0,18.0,9,1,466200
1160.0,Downtown,4,1.2,3.0,39.0,8,1,364100
949.0,Downtown,3,1.0,1.0,57.0,8,1,302400
1122.0,Waterfront,5,1.3,2.0,85.0,6,0,550900
1887.0,Downtown,5,1.8,4.0,51.0,6,0,438100
1624.0,Rural,4,2.2,0.0,22.0,6,1,282200
,Suburb,3,1.4,,42.0,7,1,342900
1633.0,Suburb,6,1.5,2.0,83.0,5,0,296100
924.0,Suburb,4,,2.0,18.0,5,0,281500
1353.0,Downtown,4,2.2,2.0,8.0,4,0,399800
1404.0,Rural,3,1.8,2.0,15.0,6,0,285200
1152.0,Suburb,3,1.6,2.0,40.0,6,0,331300
,Suburb,5,1.3,2.0,22.0,5,1,344000
1043.0,Downtown,3,1.0,2.0,28.0,7,0,323700
1577.0,Rural,5,1.5,4.0,45.0,5,1,286800
1598.0,Suburb,5,1.8,2.0,15.0,5,1,389500
527.0,Suburb,2,1.0,2.0,27.0,7,0,216400
1960.0,Suburb,6,2.0,1.0,20.0,8,0,444700
505.0,Suburb,2,1.0,3.0,81.0,4,1,212200
1100.0,Suburb,4,1.0,3.0,50.0,6,0,284000
1860.0,Downtown,6,,2.0,22.0,5,1,478600
1210.0,Suburb,4,1.7,1.0,21.0,6,0,343100
,Downtown,2,,1.0,87.0,6,0,286400
944.0,Downtown,3,1.2,3.0,82.0,7,1,298000
1861.0,Downtown,6,2.6,1.0,40.0,7,0,483400
724.0,Downtown,3,1.0,3.0,29.0,6,0,277400
1922.0,Suburb,6,2.0,1.0,10.0,5,1,415900
1316.0,Suburb,3,1.8,3.0,15.0,7,0,342400
915.0,Suburb,2,1.0,1.0,10.0,7,0,251400
1111.0,Suburb,3,1.2,,59.0,7,1,250900
967.0,Suburb,3,1.0,1.0,10.0,5,0,282400
1767.0,Suburb,5,1.3,2.0,21.0,8,0,415800
1693.0,Rural,5,1.8,2.0,5.0,4,1,283000
773.0,Rural,2,1.0,2.0,8.0,5,1,222900
1177.0,Rural,2,,1.0,46.0,6,0,196600
1016.0,Rural,1,1.5,2.0,36.0,4,0,193400
2026.0,Rural,6,,1.0,29.0,6,1,331500
870.0,Suburb,4,1.0,3.0,21.0,6,1,288500
2238.0,Suburb,8,2.8,3.0,7.0,4,0,480200
1325.0,Rural,3,1.6,2.0,19.0,6,0,267300
924.0,Downtown,3,1.0,2.0,26.0,3,0,295100
1078.0,Suburb,2,,3.0,44.0,9,0,318100
1036.0,Rural,2,1.7,2.0,57.0,6,1,185900
891.0,Suburb,2,1.0,1.0,47.0,6,1,268000
1381.0,Downtown,4,2.0,2.0,36.0,6,0,358700
904.0,Suburb,3,1.2,1.0,29.0,7,1,278900
667.0,Downtown,2,1.0,2.0,33.0,7,1,283500
1186.0,Suburb,4,1.4,2.0,18.0,4,1,309700
752.0,Suburb,2,1.6,,31.0,8,1,262200
1053.0,Suburb,3,1.7,2.0,25.0,8,0,312200
1001.0,Suburb,2,1.0,,109.0,6,1,248000
1014.0,Downtown,2,1.0,3.0,34.0,6,0,295700
2541.0,Suburb,7,,3.0,4.0,3,0,488400
1364.0,Downtown,5,1.5,2.0,21.0,4,0,346300
1449.0,Suburb,4,2.0,,23.0,7,0,371900
759.0,Suburb,1,1.1,0.0,51.0,7,1,217200
1087.0,Downtown,3,1.0,2.0,37.0,7,0,338900
1435.0,Rural,4,1.8,0.0,36.0,6,0,231200
965.0,Suburb,4,1.0,0.0,67.0,9,0,290000
1791.0,Downtown,5,2.0,2.0,82.0,8,0,419000
912.0,Suburb,3,1.1,2.0,46.0,5,0,246400
1222.0,Downtown,5,1.8,2.0,22.0,9,0,425900
1110.0,Downtown,3,1.6,3.0,22.0,4,1,315100
1412.0,Rural,4,1.3,2.0,62.0,4,1,215400
1091.0,Suburb,4,1.2,2.0,22.0,5,0,293600
1228.0,Rural,4,1.2,3.0,28.0,5,1,216800
1242.0,Suburb,4,1.0,3.0,20.0,6,1,301600
1059.0,Rural,2,1.1,2.0,12.0,7,0,224900
1564.0,Rural,5,2.4,1.0,104.0,6,0,211200
1446.0,Downtown,4,1.0,2.0,28.0,6,0,379400
1302.0,Downtown,4,1.4,1.0,73.0,6,0,333500
,Suburb,4,1.3,2.0,,3,1,299900
1728.0,Suburb,6,2.0,1.0,18.0,4,0,400900
1242.0,Suburb,4,1.0,2.0,44.0,5,0,287500
1214.0,Downtown,4,1.0,2.0,57.0,5,0,320500
1385.0,Rural,5,1.1,0.0,59.0,6,1,233800
2305.0,Downtown,8,3.0,1.0,25.0,9,1,580400
872.0,Rural,3,1.0,2.0,47.0,6,0,194500
1714.0,Suburb,5,1.7,2.0,19.0,4,0,381200
731.0,Downtown,3,1.5,2.0,31.0,5,1,305000
1436.0,Rural,4,1.3,2.0,24.0,9,0,298300
2217.0,Suburb,6,2.6,1.0,21.0,9,0,508200
1566.0,Rural,5,2.1,1.0,31.0,7,1,291700
1415.0,Rural,4,1.9,2.0,12.0,4,0,249000
1120.0,Downtown,3,1.0,2.0,54.0,6,0,306100
1353.0,Downtown,5,1.3,2.0,21.0,7,0,397600
,Downtown,5,1.5,2.0,52.0,6,0,324400
1042.0,Downtown,2,1.8,,14.0,5,1,329100
1221.0,Waterfront,5,1.1,3.0,21.0,6,0,613100
1427.0,Rural,3,1.4,1.0,12.0,5,0,261500
1048.0,Suburb,3,1.3,1.0,11.0,4,1,288800
1035.0,Suburb,5,1.4,3.0,16.0,8,1,307100
867.0,Rural,2,1.2,2.0,14.0,7,0,208100
1518.0,Downtown,5,1.4,1.0,12.0,6,1,456700
1595.0,Downtown,6,1.6,2.0,29.0,7,1,451200
1442.0,Rural,3,1.7,3.0,43.0,7,0,271300
1824.0,Rural,6,2.5,3.0,45.0,10,0,332100
1378.0,Downtown,4,1.4,2.0,6.0,7,1,426700
1518.0,Suburb,6,1.7,3.0,23.0,7,0,379000
1476.0,Downtown,4,1.3,1.0,22.0,6,0,376700
1301.0,Suburb,4,2.1,2.0,68.0,5,0,275000
1130.0,Suburb,3,1.3,2.0,24.0,8,0,313100
2720.0,Downtown,8,3.4,2.0,27.0,8,0,587100
1159.0,Rural,4,1.3,3.0,8.0,5,0,225500
1082.0,Suburb,3,1.2,2.0,15.0,7,1,315600
1539.0,Rural,4,1.2,1.0,8.0,7,1,282500
1452.0,Suburb,4,1.0,1.0,30.0,3,0,292700
854.0,Suburb,2,1.4,3.0,69.0,4,0,182000
1918.0,Suburb,6,,2.0,16.0,7,1,452500
1300.0,Downtown,3,1.5,2.0,24.0,3,1,385300
939.0,Rural,3,1.0,2.0,14.0,3,1,213200
1959.0,Suburb,6,1.9,2.0,18.0,6,0,441600
1636.0,Suburb,5,2.2,1.0,,7,0,386700
894.0,Waterfront,3,1.6,2.0,90.0,7,0,502900
2365.0,Rural,8,2.4,1.0,67.0,9,1,374500
1654.0,Downtown,5,2.1,2.0,80.0,6,1,369100
1335.0,Downtown,4,1.5,1.0,52.0,6,0,361700
2228.0,Suburb,8,2.4,0.0,24.0,5,1,457400
1409.0,Downtown,6,2.2,2.0,22.0,6,1,406000
1327.0,Waterfront,3,1.3,1.0,16.0,7,1,685300
1084.0,Suburb,3,,2.0,2.0,7,0,314400
1614.0,Downtown,4,1.9,2.0,24.0,7,0,419300
1560.0,Suburb,6,1.7,3.0,70.0,7,1,365200
1346.0,Downtown,4,2.0,2.0,69.0,8,0,375900
1040.0,Suburb,3,1.3,2.0,111.0,6,0,211800
1396.0,Downtown,6,1.5,,33.0,8,0,405200
1310.0,Rural,4,1.9,3.0,10.0,5,0,265000
874.0,Rural,3,1.4,2.0,41.0,6,0,168700
836.0,Rural,3,1.3,2.0,91.0,5,0,136800
1605.0,Downtown,5,1.0,3.0,76.0,7,1,366900
583.0,Suburb,3,1.0,0.0,20.0,4,0,205100
1430.0,Rural,4,1.7,4.0,11.0,6,1,306900
,Suburb,5,1.3,3.0,11.0,3,1,311900
2036.0,Suburb,6,2.5,2.0,16.0,7,1,445400
1144.0,Waterfront,3,1.4,1.0,19.0,8,0,620200
1654.0,Rural,4,2.1,3.0,23.0,8,1,308500
1180.0,Rural,3,1.2,1.0,45.0,7,0,254800
1389.0,Suburb,4,2.1,2.0,22.0,7,0,355600
1696.0,Suburb,4,,1.0,30.0,7,1,389700
1155.0,Suburb,3,1.5,4.0,7.0,7,0,303200
1843.0,Suburb,5,2.2,1.0,16.0,7,1,398300
975.0,Downtown,4,1.5,2.0,15.0,5,0,329500
1472.0,Rural,5,2.0,0.0,6.0,6,0,272800
1799.0,Suburb,5,2.0,2.0,22.0,6,1,405000
1654.0,Suburb,5,2.2,2.0,8.0,6,1,401200
2473.0,Rural,8,2.8,3.0,21.0,5,0,396200
1049.0,Rural,4,1.8,2.0,31.0,4,1,186900
861.0,Downtown,2,1.3,3.0,71.0,6,0,247800
974.0,Suburb,3,1.0,1.0,15.0,7,0,290500
1655.0,Suburb,4,2.7,2.0,31.0,6,1,368000
1571.0,Downtown,4,1.0,2.0,17.0,10,0,452800
1384.0,Downtown,5,1.8,2.0,7.0,5,0,400500
935.0,Suburb,3,1.0,2.0,71.0,6,0,221700
1712.0,Rural,6,2.6,3.0,32.0,8,0,326400
905.0,Waterfront,4,,2.0,40.0,7,1,589400
1941.0,Suburb,8,1.9,3.0,78.0,7,0,393700
3342.0,Suburb,10,3.6,1.0,20.0,9,1,659900
1506.0,Downtown,5,1.4,2.0,10.0,6,1,383900
1614.0,Waterfront,4,1.7,3.0,14.0,9,0,759900
1144.0,Rural,4,1.2,1.0,9.0,8,1,277900
750.0,Waterfront,2,1.0,2.0,59.0,5,0,438900
1104.0,Suburb,4,1.3,3.0,93.0,6,0,230600
,Downtown,2,1.2,3.0,31.0,4,1,299100
843.0,Suburb,3,1.0,3.0,46.0,8,1,278700
2324.0,Suburb,7,2.0,2.0,54.0,7,0,439600
1462.0,Suburb,5,1.7,2.0,82.0,8,1,363500
1512.0,Downtown,4,1.9,1.0,91.0,6,1,351600
1213.0,Downtown,5,,2.0,5.0,3,0,335200
1267.0,Suburb,5,1.6,1.0,18.0,10,1,350400
1824.0,Waterfront,5,2.6,3.0,29.0,7,0,792000
1326.0,Rural,5,1.8,2.0,16.0,5,0,244400
1587.0,Rural,3,2.7,1.0,23.0,8,0,330900
1258.0,Downtown,4,2.5,2.0,38.0,9,0,409600
1201.0,Rural,2,1.0,3.0,37.0,6,1,242500
854.0,Suburb,2,1.0,3.0,53.0,6,0,246600
711.0,Downtown,1,1.0,1.0,29.0,6,0,292200
,Suburb,4,1.5,0.0,2.0,4,0,262100
1364.0,Downtown,5,1.5,2.0,22.0,5,0,355100
888.0,Rural,1,1.2,1.0,35.0,8,0,221000
1325.0,Rural,4,1.4,2.0,55.0,6,0,255300
1363.0,Suburb,4,1.3,3.0,50.0,5,0,282900
672.0,Suburb,3,1.0,3.0,26.0,5,0,204600
999.0,Suburb,3,1.0,3.0,17.0,7,0,307500
1526.0,Downtown,4,2.0,3.0,27.0,3,0,387900
1516.0,Suburb,4,1.5,3.0,6.0,7,0,386000
926.0,Rural,4,1.0,3.0,18.0,9,1,252700
1409.0,Rural,5,1.8,3.0,62.0,9,1,251400
1858.0,Downtown,5,2.0,2.0,27.0,7,0,458700
1718.0,Suburb,5,2.3,1.0,37.0,8,0,387300
1299.0,Downtown,4,1.1,4.0,9.0,8,0,410200
1153.0,Downtown,3,1.0,2.0,55.0,6,0,280400
1095.0,Downtown,2,1.3,3.0,25.0,7,0,366200
1556.0,Downtown,4,1.9,2.0,36.0,9,1,460900
1426.0,Suburb,5,1.3,3.0,41.0,4,0,299700
1638.0,Suburb,5,2.3,0.0,54.0,7,0,348100
1397.0,Suburb,4,2.2,,32.0,7,1,345700
1741.0,Suburb,6,1.7,2.0,26.0,7,1,395700
1381.0,Downtown,6,2.1,2.0,10.0,6,0,423900
1722.0,Waterfront,5,1.1,3.0,8.0,7,0,784400
1770.0,Rural,6,2.3,1.0,32.0,7,0,325300
1035.0,Downtown,3,1.0,3.0,36.0,7,1,367000
751.0,Suburb,2,1.2,3.0,40.0,6,0,239600
2195.0,Downtown,7,2.1,4.0,15.0,6,0,588100
1454.0,Waterfront,4,1.6,3.0,18.0,5,0,718500
774.0,Suburb,2,1.0,2.0,31.0,5,0,223500
1066.0,Downtown,4,1.1,1.0,20.0,6,1,349500
1715.0,Rural,5,2.5,3.0,117.0,5,0,205300
1225.0,Rural,4,1.3,3.0,18.0,7,0,262100
1137.0,Downtown,4,2.0,2.0,38.0,7,0,390800
2097.0,Suburb,6,2.2,1.0,49.0,8,1,486300
958.0,Suburb,4,1.6,1.0,51.0,5,0,245900
1038.0,Downtown,3,1.0,3.0,20.0,5,1,345000
1433.0,Suburb,4,1.5,2.0,41.0,8,0,359700
1518.0,Rural,3,1.5,0.0,38.0,6,0,281100
1570.0,Rural,5,2.3,3.0,42.0,6,0,265600
1793.0,Suburb,6,2.1,1.0,31.0,7,0,445100
1427.0,Suburb,6,1.0,3.0,49.0,7,0,334700
1567.0,Suburb,5,1.3,2.0,33.0,4,0,310800
1233.0,Suburb,5,1.0,2.0,9.0,8,0,346700
1367.0,Rural,3,1.8,3.0,33.0,6,0,244400
1386.0,Downtown,4,1.8,2.0,36.0,9,1,429100
1435.0,Downtown,5,1.5,,47.0,4,0,326600
1715.0,Downtown,5,1.7,2.0,32.0,7,1,450600
1600.0,Rural,6,2.0,2.0,83.0,6,1,266800
1359.0,Suburb,5,1.1,2.0,26.0,3,1,334800
1034.0,Suburb,3,1.3,2.0,19.0,7,0,316300
1369.0,Suburb,4,1.7,3.0,67.0,3,0,299400
1327.0,Rural,3,1.4,2.0,26.0,6,1,246900
1425.0,Downtown,6,1.7,3.0,30.0,8,0,434400
2714.0,Suburb,9,3.1,1.0,36.0,6,0,472200
1133.0,Rural,4,1.4,0.0,33.0,5,0,210600
1533.0,Suburb,5,1.2,2.0,42.0,7,0,357900
1885.0,Suburb,6,2.3,2.0,45.0,6,0,401500
1382.0,Downtown,4,1.9,2.0,18.0,6,0,364500
2830.0,Waterfront,9,3.3,1.0,11.0,9,1,1039100
1187.0,Suburb,4,1.5,2.0,12.0,4,0,297900
1486.0,Rural,4,1.6,2.0,62.0,6,0,238900
1037.0,Rural,2,1.5,1.0,24.0,7,1,241200
1197.0,Rural,4,1.4,1.0,49.0,4,0,200000
1450.0,Downtown,3,1.2,2.0,46.0,9,0,403800
1756.0,Suburb,5,2.2,3.0,30.0,6,0,382100
1483.0,Downtown,4,1.1,2.0,14.0,7,0,437700
2004.0,Downtown,7,2.3,1.0,47.0,8,0,506500
1299.0,Downtown,5,1.3,2.0,29.0,6,0,367500
1204.0,Suburb,2,1.2,3.0,11.0,5,1,368600
3182.0,Suburb,12,3.6,1.0,20.0,7,1,601700
,Suburb,5,1.4,2.0,7.0,7,0,398900
1064.0,Suburb,4,1.4,3.0,21.0,5,1,285300
1073.0,Downtown,2,1.2,1.0,31.0,4,0,313800
991.0,Suburb,4,1.0,3.0,27.0,8,1,329300
1808.0,Suburb,6,2.5,3.0,24.0,5,0,380200
1192.0,Downtown,4,1.4,2.0,30.0,6,0,352600
1395.0,Rural,3,1.8,2.0,41.0,6,0,276600
1312.0,Suburb,4,2.0,3.0,51.0,6,0,300100
1693.0,Suburb,6,2.4,2.0,56.0,8,1,397000
1022.0,Rural,3,1.3,0.0,16.0,6,0,222800
949.0,Suburb,4,1.0,2.0,59.0,5,0,239900
1439.0,Suburb,5,1.1,2.0,29.0,6,0,308300
1623.0,Rural,5,1.9,3.0,22.0,6,1,314400
1490.0,Downtown,6,2.0,1.0,13.0,5,0,407200
1034.0,Suburb,3,1.3,2.0,2.0,5,0,317300
1664.0,Waterfront,5,1.0,3.0,39.0,9,0,756200
1056.0,Rural,3,1.5,2.0,38.0,7,0,225800
1134.0,Suburb,4,1.6,1.0,19.0,5,0,302800
990.0,Downtown,1,1.0,3.0,19.0,7,1,327400
2031.0,Suburb,6,2.6,2.0,26.0,4,1,442900
1640.0,Rural,4,2.0,3.0,,8,1,312700
1626.0,Suburb,6,,1.0,16.0,8,0,390000
1996.0,Suburb,7,2.7,2.0,12.0,10,0,506900
3295.0,Downtown,11,3.2,2.0,60.0,9,1,696500
775.0,Rural,2,1.0,2.0,20.0,6,0,191100
1058.0,Suburb,3,1.1,1.0,38.0,8,1,308400
1100.0,Waterfront,3,1.0,0.0,43.0,5,0,555100
1020.0,Suburb,5,1.2,3.0,39.0,5,1,282300
949.0,Suburb,2,1.5,2.0,44.0,6,0,276300
1217.0,Suburb,2,1.8,3.0,39.0,8,1,308800
,Suburb,4,1.3,3.0,18.0,5,0,283300
1491.0,Suburb,6,1.1,2.0,23.0,5,1,365800
1362.0,Downtown,5,1.0,2.0,59.0,6,0,363300
1562.0,Suburb,6,1.8,2.0,20.0,7,0,342000
1576.0,Downtown,6,1.7,3.0,29.0,5,0,410000
1625.0,Rural,5,1.6,2.0,41.0,7,0,267400
1189.0,Downtown,2,2.0,4.0,73.0,8,0,371600
2641.0,Suburb,8,3.0,1.0,56.0,9,0,506100
1444.0,Suburb,5,1.8,1.0,14.0,7,1,391900
738.0,Downtown,2,1.2,3.0,37.0,6,1,268200
972.0,Suburb,3,1.1,1.0,34.0,8,1,301300
767.0,Rural,2,1.8,4.0,23.0,6,0,206500
1347.0,Suburb,4,1.2,3.0,29.0,7,0,391000
1288.0,Suburb,5,1.2,3.0,17.0,9,0,390900
1153.0,Rural,5,,3.0,26.0,7,0,266900
2549.0,Waterfront,8,3.4,1.0,20.0,6,0,978500
1597.0,Rural,5,2.1,1.0,31.0,5,1,281300
1690.0,Suburb,5,1.7,3.0,23.0,6,0,383000
994.0,Suburb,4,1.0,1.0,76.0,7,0,243100
973.0,Suburb,4,1.6,3.0,32.0,6,0,293400
1355.0,Suburb,3,1.6,3.0,28.0,9,0,313400
1416.0,Suburb,5,2.1,2.0,25.0,7,0,359200
740.0,Rural,3,1.0,2.0,23.0,5,0,187300
1264.0,Suburb,4,1.6,2.0,11.0,4,0,310400
1345.0,Rural,5,1.6,2.0,49.0,8,0,238700
1250.0,Waterfront,5,1.2,3.0,67.0,6,1,597600
1032.0,Suburb,3,1.1,,20.0,4,1,254600
1127.0,Downtown,4,1.0,2.0,59.0,6,0,351000
1266.0,Waterfront,4,1.6,2.0,117.0,5,0,494800
1379.0,Downtown,4,1.8,3.0,91.0,6,0,291300
1625.0,Rural,5,2.2,0.0,65.0,6,1,257900
1893.0,Downtown,6,2.3,2.0,12.0,5,0,486800
1219.0,Downtown,4,1.3,3.0,12.0,5,0,372500
1158.0,Downtown,3,1.8,1.0,44.0,5,0,301100
,Suburb,4,2.0,3.0,29.0,5,1,344800
,Rural,5,2.3,2.0,5.0,5,0,294300
1166.0,Downtown,3,1.8,2.0,21.0,5,0,339000
1725.0,Downtown,6,1.9,3.0,43.0,5,0,395600
1833.0,Suburb,6,2.2,1.0,26.0,7,0,405900
2025.0,Waterfront,7,2.5,3.0,29.0,7,0,792000
2366.0,Suburb,7,2.2,0.0,12.0,8,1,515200
1015.0,Rural,3,1.0,2.0,21.0,9,1,268000
1345.0,Downtown,5,1.0,2.0,44.0,7,1,362200
1344.0,Rural,4,1.5,2.0,20.0,7,1,263800
1298.0,Rural,4,1.3,2.0,62.0,7,0,227300
1088.0,Rural,3,1.0,2.0,30.0,7,1,235300
833.0,Suburb,3,1.0,3.0,39.0,6,1,267400
1380.0,Waterfront,5,1.5,2.0,43.0,6,0,654700
1047.0,Suburb,4,1.6,2.0,42.0,4,1,276200
1377.0,Rural,4,2.2,2.0,14.0,7,1,309600
1039.0,Rural,3,1.3,2.0,16.0,6,1,235100
942.0,Downtown,4,1.0,2.0,4.0,8,1,348300
1444.0,Waterfront,5,1.8,2.0,23.0,7,0,655100
1406.0,Rural,4,1.6,2.0,15.0,5,1,291500
1612.0,Rural,6,1.7,3.0,,8,0,323500
2696.0,Suburb,8,2.7,2.0,25.0,3,1,496600
1464.0,Rural,6,1.5,2.0,32.0,9,1,308400
1564.0,Suburb,6,1.7,1.0,26.0,4,0,342500
949.0,Waterfront,2,1.3,3.0,26.0,7,0,600100
887.0,Downtown,3,1.2,2.0,37.0,6,1,302800
2223.0,Suburb,7,3.1,1.0,28.0,8,0,492800
997.0,Downtown,5,1.3,3.0,51.0,5,0,298000
959.0,Rural,2,1.2,3.0,28.0,3,0,173600
1323.0,Suburb,5,1.4,3.0,73.0,6,0,266000
1301.0,Rural,4,1.1,2.0,13.0,6,0,254500
1003.0,Rural,2,1.0,2.0,23.0,3,0,207500
1215.0,Suburb,4,1.1,2.0,18.0,6,1,317000
1985.0,Rural,6,1.3,3.0,33.0,5,0,294100
1035.0,Suburb,2,1.0,3.0,13.0,7,1,320100
858.0,Suburb,3,1.5,2.0,9.0,5,0,260700
1811.0,Suburb,6,2.1,4.0,15.0,9,0,478400
1568.0,Downtown,5,1.6,2.0,9.0,6,1,459000
1098.0,Downtown,3,1.4,1.0,25.0,7,0,323300
,Suburb,2,1.0,1.0,32.0,5,1,236800
1055.0,Suburb,3,1.3,1.0,8.0,4,0,265200
1316.0,Suburb,4,1.9,2.0,22.0,6,1,319600
1945.0,Waterfront,7,,2.0,55.0,8,0,781200
961.0,Downtown,3,1.0,3.0,66.0,7,1,324600
1304.0,Rural,3,1.3,2.0,46.0,6,0,232000
1662.0,Rural,5,2.3,3.0,3.0,4,1,297100
625.0,Rural,2,1.0,2.0,30.0,7,0,149200
1865.0,Suburb,7,1.6,2.0,60.0,7,1,381600
917.0,Downtown,4,1.8,2.0,20.0,7,0,355000
1490.0,Rural,6,1.2,3.0,11.0,6,0,270000
1449.0,Rural,5,,1.0,57.0,4,1,250800
1895.0,Rural,6,1.7,2.0,62.0,7,0,292400
1598.0,Downtown,4,1.4,2.0,28.0,6,1,421200
626.0,Suburb,2,1.0,3.0,11.0,8,1,271700
,Suburb,3,1.4,2.0,7.0,6,0,284300
1400.0,Suburb,4,2.0,2.0,36.0,6,1,347300
1258.0,Rural,6,1.3,2.0,18.0,7,0,258400
1561.0,Downtown,5,1.4,3.0,27.0,5,0,388500
1724.0,Downtown,5,2.1,2.0,25.0,5,0,381400
1627.0,Downtown,5,2.0,4.0,15.0,6,0,473800
1251.0,Downtown,4,1.5,2.0,6.0,5,1,382400
742.0,Downtown,2,1.0,2.0,21.0,5,1,310200
1158.0,Downtown,5,1.2,2.0,31.0,9,1,407200
1530.0,Suburb,6,1.7,2.0,32.0,8,1,404900
945.0,Suburb,3,1.0,2.0,17.0,6,0,272000
1639.0,Rural,5,2.2,2.0,61.0,8,0,265300
1791.0,Suburb,5,2.8,2.0,12.0,5,0,413200
1395.0,Downtown,5,1.6,2.0,53.0,10,1,423000
502.0,Rural,2,1.0,2.0,30.0,5,0,145700
890.0,Suburb,1,1.1,2.0,21.0,9,1,316600
2449.0,Downtown,9,2.5,2.0,39.0,10,0,595600
1125.0,Suburb,4,1.5,3.0,24.0,3,0,291400
710.0,Waterfront,2,1.0,2.0,9.0,8,1,552800
1989.0,Suburb,7,2.1,4.0,11.0,6,0,465200
1345.0,Waterfront,5,1.8,2.0,23.0,5,0,649300
1908.0,Downtown,6,2.1,3.0,19.0,7,0,513200
1464.0,Downtown,4,1.3,1.0,52.0,5,1,378200
1551.0,Downtown,4,1.8,3.0,18.0,7,0,447900
1504.0,Rural,5,1.8,1.0,17.0,5,0,268400
1674.0,Suburb,6,2.2,2.0,16.0,7,0,415100
2776.0,Suburb,8,3.4,2.0,15.0,9,0,592800
1828.0,Waterfront,5,2.0,2.0,15.0,7,0,800400
808.0,Suburb,3,1.0,2.0,10.0,5,0,265100
1545.0,Downtown,5,1.7,1.0,31.0,7,0,427000
1930.0,Rural,6,2.3,2.0,25.0,5,1,315100
1968.0,Downtown,6,2.4,3.0,25.0,5,1,511300
1169.0,Suburb,4,1.4,,7.0,5,1,290900
1945.0,Rural,5,2.1,1.0,36.0,8,0,327900
1802.0,Suburb,5,2.4,3.0,39.0,7,0,393600
3051.0,Suburb,10,3.2,1.0,71.0,8,0,536800
1054.0,Suburb,3,2.0,3.0,38.0,6,0,296700
1139.0,Downtown,4,1.5,2.0,80.0,5,0,268600
1214.0,Suburb,5,,2.0,17.0,8,0,382000
1145.0,Suburb,5,1.3,3.0,73.0,5,0,239800
1007.0,Downtown,4,1.4,1.0,38.0,6,0,298800
